Time	Open	High	Low	Close	Volume
2025-12-21 23:58:00	1.1707	1.17092	1.17067	1.17091	29	4
2025-12-21 23:59:00	1.17093	1.17107	1.1709	1.17103	50	5
2025-12-22 00:00:00	1.17098	1.17109	1.17093	1.17109	64	4
2025-12-22 00:01:00	1.17108	1.17117	1.17097	1.17117	86	4
2025-12-22 00:02:00	1.17119	1.17129	1.17108	1.17109	201	4
2025-12-22 00:03:00	1.17113	1.17144	1.17113	1.17134	197	6
2025-12-22 00:04:00	1.17134	1.17139	1.17125	1.17126	49	5
2025-12-22 00:05:00	1.17128	1.17131	1.1712	1.17125	29	4
2025-12-22 00:06:00	1.17124	1.17127	1.17115	1.17124	39	4
2025-12-22 00:07:00	1.17123	1.17159	1.17123	1.17147	103	4
2025-12-22 00:08:00	1.17151	1.17151	1.17121	1.1714	169	4
2025-12-22 00:09:00	1.17138	1.17144	1.17125	1.17136	69	3
2025-12-22 00:10:00	1.17138	1.1714	1.17126	1.1713	63	3
2025-12-22 00:11:00	1.17131	1.17133	1.17113	1.17133	90	3
2025-12-22 00:12:00	1.17132	1.17134	1.17127	1.17132	68	3
2025-12-22 00:13:00	1.17131	1.17143	1.17131	1.17136	25	3
2025-12-22 00:14:00	1.17134	1.17145	1.17129	1.17138	49	4
2025-12-22 00:15:00	1.17137	1.17145	1.1713	1.17139	45	3
2025-12-22 00:16:00	1.17138	1.1714	1.17112	1.17121	94	3
2025-12-22 00:17:00	1.17123	1.17126	1.17105	1.17107	143	3
2025-12-22 00:18:00	1.17109	1.17128	1.17109	1.17123	36	3
2025-12-22 00:19:00	1.17125	1.17139	1.17118	1.17135	104	4
2025-12-22 00:20:00	1.17138	1.1714	1.17128	1.17129	106	6
2025-12-22 00:21:00	1.1713	1.17142	1.17115	1.17136	89	3
2025-12-22 00:22:00	1.17138	1.17148	1.17134	1.17138	43	3
2025-12-22 00:23:00	1.17137	1.17137	1.17122	1.17132	38	3
2025-12-22 00:24:00	1.17134	1.17151	1.17134	1.1715	67	3
2025-12-22 00:25:00	1.17148	1.17148	1.17137	1.17143	37	3
2025-12-22 00:26:00	1.17141	1.17147	1.17134	1.17141	52	3
2025-12-22 00:27:00	1.1714	1.1714	1.17123	1.17131	54	3
2025-12-22 00:28:00	1.17129	1.1713	1.17124	1.17129	18	3
2025-12-22 00:29:00	1.17125	1.17125	1.17105	1.17111	85	3
2025-12-22 00:30:00	1.17108	1.17118	1.17101	1.17111	70	3
2025-12-22 00:31:00	1.17108	1.17127	1.17108	1.17116	59	4
2025-12-22 00:32:00	1.17116	1.17126	1.17116	1.17123	46	3
2025-12-22 00:33:00	1.17123	1.17128	1.17122	1.17127	29	3
2025-12-22 00:34:00	1.17128	1.17136	1.17128	1.17131	29	3
2025-12-22 00:35:00	1.17129	1.17129	1.17113	1.17116	56	3
2025-12-22 00:36:00	1.17115	1.17117	1.17101	1.17101	48	3
2025-12-22 00:37:00	1.17104	1.17114	1.17102	1.17109	30	3
2025-12-22 00:38:00	1.17107	1.1711	1.17104	1.1711	11	3
2025-12-22 00:39:00	1.17112	1.1713	1.17112	1.17127	81	3
2025-12-22 00:40:00	1.17126	1.17133	1.17121	1.17132	64	3
2025-12-22 00:41:00	1.17133	1.17136	1.1713	1.1713	111	5
2025-12-22 00:42:00	1.1713	1.17139	1.17127	1.17136	61	4
2025-12-22 00:43:00	1.17135	1.17137	1.1712	1.17129	74	5
2025-12-22 00:44:00	1.17128	1.17128	1.17121	1.17124	26	5
2025-12-22 00:45:00	1.17127	1.17134	1.17119	1.17128	76	4
2025-12-22 00:46:00	1.17129	1.17129	1.17126	1.17127	24	4
2025-12-22 00:47:00	1.17127	1.17127	1.17116	1.17117	28	3
2025-12-22 00:48:00	1.17117	1.1712	1.17117	1.17119	10	4
2025-12-22 00:49:00	1.1712	1.1712	1.17116	1.17116	17	4
2025-12-22 00:50:00	1.1712	1.17125	1.17117	1.17119	42	3
2025-12-22 00:51:00	1.1712	1.17138	1.17118	1.1713	43	3
2025-12-22 00:52:00	1.17132	1.17137	1.17128	1.1713	44	3
2025-12-22 00:53:00	1.17131	1.17137	1.17121	1.17125	76	3
2025-12-22 00:54:00	1.17126	1.17141	1.17124	1.17139	85	3
2025-12-22 00:55:00	1.17137	1.17155	1.17134	1.17152	99	4
2025-12-22 00:56:00	1.17153	1.17157	1.17149	1.17157	22	5
2025-12-22 00:57:00	1.17158	1.17159	1.17153	1.17155	54	3
2025-12-22 00:58:00	1.17157	1.17159	1.17149	1.17154	31	4
2025-12-22 00:59:00	1.17156	1.17159	1.17153	1.17156	35	3
2025-12-22 01:00:00	1.17158	1.17193	1.17156	1.17179	137	3
2025-12-22 01:01:00	1.17177	1.17187	1.17168	1.1718	59	3
2025-12-22 01:02:00	1.17181	1.1719	1.1718	1.17185	27	3
2025-12-22 01:03:00	1.17184	1.17184	1.17167	1.17167	51	5
2025-12-22 01:04:00	1.17168	1.17171	1.17163	1.17167	47	4
2025-12-22 01:05:00	1.17166	1.17166	1.17151	1.17151	18	3
2025-12-22 01:06:00	1.1715	1.17153	1.17144	1.17145	20	3
2025-12-22 01:07:00	1.17144	1.17153	1.17139	1.17142	55	3
2025-12-22 01:08:00	1.17141	1.17147	1.17133	1.17141	67	4
2025-12-22 01:09:00	1.17142	1.17157	1.17136	1.17153	42	4
2025-12-22 01:10:00	1.17154	1.17157	1.17146	1.17154	124	5
2025-12-22 01:11:00	1.17155	1.17168	1.17155	1.17165	38	3
2025-12-22 01:12:00	1.17165	1.1717	1.1716	1.17166	62	3
2025-12-22 01:13:00	1.17166	1.17169	1.17161	1.17163	47	3
2025-12-22 01:14:00	1.17162	1.17168	1.17151	1.17167	49	3
2025-12-22 01:15:00	1.17167	1.17172	1.17167	1.17169	15	5
2025-12-22 01:16:00	1.17168	1.17169	1.17166	1.17166	9	3
2025-12-22 01:17:00	1.17163	1.17163	1.17155	1.17155	19	3
2025-12-22 01:18:00	1.17157	1.17163	1.17154	1.17162	26	3
2025-12-22 01:19:00	1.17161	1.17165	1.17158	1.17159	23	3
2025-12-22 01:20:00	1.17164	1.17164	1.17161	1.17161	5	2
2025-12-22 01:21:00	1.17164	1.1717	1.17163	1.17166	32	3
2025-12-22 01:22:00	1.17169	1.17176	1.17167	1.17175	35	3
2025-12-22 01:23:00	1.17176	1.17177	1.17167	1.17167	15	3
2025-12-22 01:24:00	1.17166	1.17166	1.17161	1.17163	12	2
2025-12-22 01:25:00	1.17163	1.17167	1.17162	1.17167	18	3
2025-12-22 01:26:00	1.17169	1.17169	1.17162	1.17164	19	3
2025-12-22 01:27:00	1.17162	1.17168	1.17161	1.17161	29	3
2025-12-22 01:28:00	1.17162	1.17169	1.1716	1.17167	34	3
2025-12-22 01:29:00	1.17169	1.17169	1.17165	1.17166	14	3
2025-12-22 01:30:00	1.17169	1.1717	1.17163	1.17163	40	3
2025-12-22 01:31:00	1.17159	1.17162	1.17155	1.17162	23	3
2025-12-22 01:32:00	1.17162	1.17166	1.17153	1.17153	14	3
2025-12-22 01:33:00	1.1715	1.17155	1.17141	1.17155	59	3
2025-12-22 01:34:00	1.17152	1.17154	1.17148	1.17154	21	3
2025-12-22 01:35:00	1.17153	1.17156	1.17153	1.17156	6	3
2025-12-22 01:36:00	1.17158	1.17177	1.17158	1.17176	143	3
2025-12-22 01:37:00	1.17177	1.17189	1.17176	1.17186	32	3
2025-12-22 01:38:00	1.17186	1.17188	1.17184	1.17185	34	5
2025-12-22 01:39:00	1.17186	1.17191	1.17169	1.17182	71	4
2025-12-22 01:40:00	1.17182	1.17186	1.17179	1.17182	29	3
2025-12-22 01:41:00	1.17183	1.17183	1.17176	1.17179	14	3
2025-12-22 01:42:00	1.17176	1.17182	1.17175	1.1718	24	3
2025-12-22 01:43:00	1.17178	1.17181	1.17173	1.17181	29	3
2025-12-22 01:44:00	1.1718	1.17188	1.17175	1.17185	24	3
2025-12-22 01:45:00	1.17185	1.17188	1.17176	1.17183	42	3
2025-12-22 01:46:00	1.17184	1.17184	1.17179	1.17181	31	5
2025-12-22 01:47:00	1.1718	1.17185	1.17177	1.17181	50	5
2025-12-22 01:48:00	1.17181	1.17181	1.17165	1.17166	84	6
2025-12-22 01:49:00	1.17166	1.17176	1.17162	1.17168	93	5
2025-12-22 01:50:00	1.17168	1.17168	1.17156	1.17156	40	5
2025-12-22 01:51:00	1.17157	1.17164	1.17157	1.1716	26	6
2025-12-22 01:52:00	1.17158	1.17164	1.17155	1.17164	39	4
2025-12-22 01:53:00	1.17166	1.17173	1.17163	1.17165	32	3
2025-12-22 01:54:00	1.17165	1.17165	1.1715	1.17158	30	2
2025-12-22 01:55:00	1.17159	1.17164	1.17155	1.17164	20	3
2025-12-22 01:56:00	1.17164	1.17167	1.17164	1.17165	17	5
2025-12-22 01:57:00	1.17164	1.17167	1.17164	1.17167	7	6
2025-12-22 01:58:00	1.17167	1.17172	1.17166	1.17172	20	4
2025-12-22 01:59:00	1.17172	1.17172	1.1717	1.17172	19	4
2025-12-22 02:00:00	1.17173	1.17181	1.17173	1.17181	13	3
2025-12-22 02:01:00	1.1718	1.17191	1.1718	1.1719	26	5
2025-12-22 02:02:00	1.17189	1.17189	1.17183	1.17186	31	6
2025-12-22 02:03:00	1.17187	1.17187	1.17181	1.17187	34	4
2025-12-22 02:04:00	1.17186	1.17192	1.17185	1.17191	14	4
2025-12-22 02:05:00	1.1719	1.17191	1.17188	1.17189	9	3
2025-12-22 02:06:00	1.17188	1.17188	1.17179	1.17182	11	2
2025-12-22 02:07:00	1.17182	1.17182	1.17178	1.17179	10	3
2025-12-22 02:08:00	1.17178	1.17179	1.17173	1.17179	19	4
2025-12-22 02:09:00	1.17181	1.17187	1.17181	1.17185	8	4
2025-12-22 02:10:00	1.17183	1.17184	1.17179	1.17179	19	5
2025-12-22 02:11:00	1.1718	1.17185	1.1718	1.17185	26	5
2025-12-22 02:12:00	1.17184	1.17184	1.17179	1.1718	9	4
2025-12-22 02:13:00	1.1718	1.17181	1.17178	1.1718	14	6
2025-12-22 02:14:00	1.17182	1.17185	1.17182	1.17185	20	6
2025-12-22 02:15:00	1.17186	1.1719	1.17186	1.17188	20	6
2025-12-22 02:16:00	1.17189	1.1719	1.17183	1.17184	27	5
2025-12-22 02:17:00	1.17184	1.17185	1.17174	1.17174	39	5
2025-12-22 02:18:00	1.17174	1.17183	1.17174	1.1718	38	5
2025-12-22 02:19:00	1.1718	1.17182	1.17178	1.17178	20	5
2025-12-22 02:20:00	1.17179	1.17179	1.1717	1.17173	39	5
2025-12-22 02:21:00	1.17173	1.17178	1.17173	1.17175	30	5
2025-12-22 02:22:00	1.17174	1.17176	1.17174	1.17176	9	6
2025-12-22 02:23:00	1.17175	1.1718	1.17173	1.1718	32	5
2025-12-22 02:24:00	1.17181	1.17185	1.17181	1.17183	25	6
2025-12-22 02:25:00	1.17183	1.17184	1.17174	1.17174	70	5
2025-12-22 02:26:00	1.17178	1.17183	1.17178	1.1718	57	5
2025-12-22 02:27:00	1.17179	1.17179	1.17174	1.17176	32	4
2025-12-22 02:28:00	1.17174	1.17178	1.17174	1.17178	26	5
2025-12-22 02:29:00	1.17177	1.17177	1.17172	1.17175	34	4
2025-12-22 02:30:00	1.17177	1.17179	1.17176	1.17179	25	5
2025-12-22 02:31:00	1.17179	1.1719	1.17179	1.17189	33	5
2025-12-22 02:32:00	1.1719	1.1719	1.17187	1.17188	24	5
2025-12-22 02:33:00	1.17188	1.17188	1.17184	1.17184	12	5
2025-12-22 02:34:00	1.17184	1.17186	1.17181	1.17182	35	5
2025-12-22 02:35:00	1.17182	1.17182	1.17177	1.17178	30	5
2025-12-22 02:36:00	1.17178	1.17181	1.17169	1.17173	83	6
2025-12-22 02:37:00	1.17173	1.17173	1.17168	1.1717	46	7
2025-12-22 02:38:00	1.17168	1.17171	1.17158	1.17158	77	6
2025-12-22 02:39:00	1.1716	1.17168	1.17157	1.17167	49	5
2025-12-22 02:40:00	1.17165	1.17165	1.1716	1.17163	19	6
2025-12-22 02:41:00	1.17162	1.17162	1.17158	1.17158	21	6
2025-12-22 02:42:00	1.17159	1.17164	1.17159	1.17161	19	5
2025-12-22 02:43:00	1.17161	1.17171	1.17161	1.17169	8	5
2025-12-22 02:44:00	1.1717	1.1717	1.17168	1.17168	12	5
2025-12-22 02:45:00	1.17167	1.17167	1.17161	1.17161	32	5
2025-12-22 02:46:00	1.17161	1.17161	1.17157	1.17158	67	5
2025-12-22 02:47:00	1.17158	1.17161	1.17149	1.17153	105	5
2025-12-22 02:48:00	1.17154	1.1716	1.17154	1.17159	14	4
2025-12-22 02:49:00	1.1716	1.1716	1.17151	1.17152	49	4
2025-12-22 02:50:00	1.17152	1.17157	1.17152	1.17157	33	4
2025-12-22 02:51:00	1.17156	1.17159	1.17156	1.17158	30	4
2025-12-22 02:52:00	1.17165	1.17166	1.17159	1.17159	97	5
2025-12-22 02:53:00	1.1716	1.17162	1.17156	1.17158	42	5
2025-12-22 02:54:00	1.17159	1.17165	1.17159	1.17165	31	5
2025-12-22 02:55:00	1.17166	1.17168	1.17165	1.17165	11	5
2025-12-22 02:56:00	1.17166	1.17166	1.17163	1.17163	32	6
2025-12-22 02:57:00	1.17166	1.17166	1.17161	1.17162	20	5
2025-12-22 02:58:00	1.17163	1.17164	1.17159	1.17164	26	5
2025-12-22 02:59:00	1.17163	1.17163	1.17162	1.17162	26	6
2025-12-22 03:00:00	1.17161	1.17161	1.17151	1.17154	26	5
2025-12-22 03:01:00	1.17155	1.17155	1.17151	1.17151	11	6
2025-12-22 03:02:00	1.17151	1.17153	1.17148	1.17149	27	5
2025-12-22 03:03:00	1.17148	1.17152	1.17148	1.17152	12	6
2025-12-22 03:04:00	1.1715	1.17164	1.1715	1.17157	30	5
2025-12-22 03:05:00	1.17157	1.17157	1.17152	1.17153	19	6
2025-12-22 03:06:00	1.17151	1.17164	1.17151	1.17162	31	6
2025-12-22 03:07:00	1.17162	1.17164	1.17162	1.17162	6	6
2025-12-22 03:08:00	1.17163	1.17164	1.17159	1.17164	21	5
2025-12-22 03:09:00	1.17163	1.1717	1.17163	1.17165	37	6
2025-12-22 03:10:00	1.17164	1.17168	1.17162	1.17167	52	6
2025-12-22 03:11:00	1.17167	1.17167	1.17163	1.17167	20	5
2025-12-22 03:12:00	1.17169	1.17172	1.17169	1.17169	7	3
2025-12-22 03:13:00	1.1717	1.17171	1.17167	1.17167	8	3
2025-12-22 03:14:00	1.17166	1.17167	1.17157	1.17157	19	3
2025-12-22 03:15:00	1.17159	1.1716	1.17153	1.17154	17	3
2025-12-22 03:16:00	1.17155	1.17159	1.17153	1.17159	25	3
2025-12-22 03:17:00	1.17158	1.17163	1.17158	1.1716	14	3
2025-12-22 03:18:00	1.17162	1.17162	1.1716	1.17161	6	4
2025-12-22 03:19:00	1.17159	1.17172	1.17159	1.17161	35	3
2025-12-22 03:20:00	1.1716	1.17161	1.17154	1.17154	51	4
2025-12-22 03:21:00	1.17154	1.17157	1.17145	1.17145	38	5
2025-12-22 03:22:00	1.17146	1.17149	1.17145	1.17147	46	5
2025-12-22 03:23:00	1.17146	1.17148	1.17136	1.17137	52	5
2025-12-22 03:24:00	1.17138	1.17148	1.17138	1.17148	46	5
2025-12-22 03:25:00	1.17149	1.17151	1.17147	1.17149	30	5
2025-12-22 03:26:00	1.17151	1.17151	1.17147	1.17149	12	4
2025-12-22 03:27:00	1.17149	1.1715	1.17137	1.17137	47	4
2025-12-22 03:28:00	1.17135	1.17138	1.17134	1.17137	32	4
2025-12-22 03:29:00	1.17138	1.17144	1.17137	1.17139	44	4
2025-12-22 03:30:00	1.1714	1.1715	1.1714	1.1715	47	5
2025-12-22 03:31:00	1.17149	1.17152	1.17145	1.17145	47	5
2025-12-22 03:32:00	1.17144	1.1715	1.17141	1.17149	50	5
2025-12-22 03:33:00	1.17148	1.17156	1.17148	1.17154	48	5
2025-12-22 03:34:00	1.17154	1.17157	1.1715	1.17152	37	4
2025-12-22 03:35:00	1.17153	1.17155	1.17142	1.17143	82	5
2025-12-22 03:36:00	1.17143	1.17147	1.17142	1.17142	49	4
2025-12-22 03:37:00	1.17143	1.17151	1.17143	1.17145	50	4
2025-12-22 03:38:00	1.17144	1.17153	1.17144	1.17147	61	5
2025-12-22 03:39:00	1.17148	1.17148	1.17145	1.17147	18	5
2025-12-22 03:40:00	1.17145	1.17147	1.17139	1.17147	36	5
2025-12-22 03:41:00	1.17147	1.17156	1.17147	1.17153	21	4
2025-12-22 03:42:00	1.17153	1.17161	1.17153	1.17161	13	3
2025-12-22 03:43:00	1.17161	1.17163	1.17161	1.17162	7	4
2025-12-22 03:44:00	1.17161	1.17166	1.17161	1.17163	86	5
2025-12-22 03:45:00	1.17164	1.17174	1.17164	1.17168	69	5
2025-12-22 03:46:00	1.1717	1.17173	1.17168	1.17169	46	5
2025-12-22 03:47:00	1.17169	1.17169	1.17165	1.17165	51	6
2025-12-22 03:48:00	1.17167	1.17173	1.17164	1.17173	81	5
2025-12-22 03:49:00	1.17172	1.17172	1.17168	1.17168	25	5
2025-12-22 03:50:00	1.17168	1.1717	1.17165	1.17169	75	6
2025-12-22 03:51:00	1.17172	1.17179	1.17165	1.17168	67	5
2025-12-22 03:52:00	1.17168	1.17171	1.17163	1.17171	57	5
2025-12-22 03:53:00	1.1717	1.17178	1.17169	1.17178	31	3
2025-12-22 03:54:00	1.17177	1.17177	1.17174	1.17174	13	3
2025-12-22 03:55:00	1.17174	1.17177	1.17169	1.17175	62	5
2025-12-22 03:56:00	1.17175	1.1718	1.17174	1.1718	11	4
2025-12-22 03:57:00	1.17178	1.17181	1.17173	1.17177	29	4
2025-12-22 03:58:00	1.17176	1.17178	1.17176	1.17177	10	3
2025-12-22 03:59:00	1.17177	1.17181	1.17173	1.17174	57	3
2025-12-22 04:00:00	1.17173	1.17175	1.17162	1.17162	41	5
2025-12-22 04:01:00	1.17163	1.17172	1.1716	1.17168	79	4
2025-12-22 04:02:00	1.17168	1.17175	1.17168	1.17175	28	5
2025-12-22 04:03:00	1.17174	1.1718	1.1717	1.17171	35	5
2025-12-22 04:04:00	1.17171	1.17178	1.1717	1.17178	62	5
2025-12-22 04:05:00	1.17178	1.17184	1.17178	1.17183	20	4
2025-12-22 04:06:00	1.17181	1.17185	1.1718	1.17182	18	3
2025-12-22 04:07:00	1.17181	1.17187	1.17179	1.17179	17	3
2025-12-22 04:08:00	1.17181	1.17181	1.17173	1.17174	57	4
2025-12-22 04:09:00	1.17174	1.1718	1.17174	1.17177	58	5
2025-12-22 04:10:00	1.17175	1.17181	1.17175	1.1718	30	5
2025-12-22 04:11:00	1.17182	1.17185	1.17179	1.17181	21	4
2025-12-22 04:12:00	1.17182	1.17185	1.17178	1.17182	40	5
2025-12-22 04:13:00	1.1718	1.17182	1.17177	1.17178	27	5
2025-12-22 04:14:00	1.17178	1.1718	1.17175	1.17179	44	5
2025-12-22 04:15:00	1.17178	1.17181	1.17177	1.17178	30	5
2025-12-22 04:16:00	1.17178	1.1718	1.17178	1.17178	25	5
2025-12-22 04:17:00	1.1718	1.17183	1.1718	1.1718	16	5
2025-12-22 04:18:00	1.17181	1.17182	1.17177	1.1718	27	5
2025-12-22 04:19:00	1.17179	1.1718	1.17174	1.17174	19	5
2025-12-22 04:20:00	1.17173	1.17179	1.17173	1.17179	60	5
2025-12-22 04:21:00	1.17179	1.17181	1.17172	1.17173	28	4
2025-12-22 04:22:00	1.17172	1.17174	1.17172	1.17172	20	4
2025-12-22 04:23:00	1.17171	1.17173	1.17171	1.17172	9	5
2025-12-22 04:24:00	1.17172	1.17179	1.17171	1.17179	18	5
2025-12-22 04:25:00	1.17179	1.17184	1.17179	1.17182	23	4
2025-12-22 04:26:00	1.17181	1.17184	1.17181	1.17181	9	3
2025-12-22 04:27:00	1.17184	1.17184	1.17181	1.17182	12	3
2025-12-22 04:28:00	1.17182	1.17183	1.17179	1.17183	9	2
2025-12-22 04:29:00	1.17184	1.17185	1.17182	1.17185	7	3
2025-12-22 04:30:00	1.17186	1.1719	1.17184	1.17189	13	4
2025-12-22 04:31:00	1.17188	1.1719	1.17187	1.17188	21	6
2025-12-22 04:32:00	1.1719	1.1719	1.17187	1.17187	41	6
2025-12-22 04:33:00	1.17187	1.17187	1.17184	1.17187	10	5
2025-12-22 04:34:00	1.17187	1.17188	1.17187	1.17188	13	6
2025-12-22 04:35:00	1.17187	1.17188	1.17187	1.17188	12	5
2025-12-22 04:36:00	1.17188	1.17189	1.17187	1.17187	9	5
2025-12-22 04:37:00	1.17188	1.17188	1.17183	1.17188	19	4
2025-12-22 04:38:00	1.17187	1.17188	1.17187	1.17188	23	6
2025-12-22 04:39:00	1.17188	1.17189	1.17188	1.17189	7	4
2025-12-22 04:40:00	1.17189	1.17189	1.17188	1.17188	5	4
2025-12-22 04:41:00	1.17189	1.17191	1.17188	1.17191	7	5
2025-12-22 04:42:00	1.17191	1.17196	1.17191	1.17196	29	3
2025-12-22 04:43:00	1.17197	1.17197	1.17192	1.17195	10	3
2025-12-22 04:44:00	1.17193	1.17198	1.17192	1.17197	13	3
2025-12-22 04:45:00	1.17197	1.17199	1.17197	1.17199	6	4
2025-12-22 04:46:00	1.17198	1.17199	1.17198	1.17199	2	4
2025-12-22 04:47:00	1.172	1.1721	1.17198	1.17207	11	2
2025-12-22 04:48:00	1.17208	1.1721	1.17207	1.17207	8	3
2025-12-22 04:49:00	1.17207	1.17211	1.17206	1.17206	9	2
2025-12-22 04:50:00	1.17205	1.1721	1.17202	1.1721	38	5
2025-12-22 04:51:00	1.17214	1.17216	1.17209	1.17209	30	4
2025-12-22 04:52:00	1.17208	1.17209	1.17203	1.17209	35	5
2025-12-22 04:53:00	1.17208	1.17208	1.17197	1.172	62	5
2025-12-22 04:54:00	1.17201	1.17201	1.17198	1.172	13	4
2025-12-22 04:55:00	1.17201	1.17201	1.17196	1.17199	35	5
2025-12-22 04:56:00	1.172	1.17201	1.17199	1.17199	25	5
2025-12-22 04:57:00	1.17198	1.17199	1.17198	1.17198	32	6
2025-12-22 04:58:00	1.172	1.17202	1.17198	1.172	53	5
2025-12-22 04:59:00	1.17201	1.17201	1.17199	1.17199	13	4
2025-12-22 05:00:00	1.17199	1.17199	1.17194	1.17197	69	6
2025-12-22 05:01:00	1.17196	1.17201	1.17196	1.17197	65	5
2025-12-22 05:02:00	1.17197	1.17202	1.17197	1.172	56	5
2025-12-22 05:03:00	1.172	1.172	1.17191	1.17192	57	5
2025-12-22 05:04:00	1.17192	1.17199	1.17192	1.17197	77	5
2025-12-22 05:05:00	1.17196	1.17196	1.17189	1.17191	28	4
2025-12-22 05:06:00	1.1719	1.17192	1.17189	1.17192	30	5
2025-12-22 05:07:00	1.17192	1.17199	1.1719	1.17197	41	4
2025-12-22 05:08:00	1.17198	1.172	1.17198	1.172	11	5
2025-12-22 05:09:00	1.172	1.17201	1.17198	1.17199	41	4
2025-12-22 05:10:00	1.17199	1.17201	1.17199	1.17199	19	5
2025-12-22 05:11:00	1.172	1.17204	1.17199	1.17201	22	5
2025-12-22 05:12:00	1.172	1.17204	1.17196	1.17203	12	3
2025-12-22 05:13:00	1.17205	1.17218	1.17205	1.17216	11	2
2025-12-22 05:14:00	1.17215	1.17216	1.17214	1.17216	10	4
2025-12-22 05:15:00	1.17217	1.17218	1.17214	1.17214	8	3
2025-12-22 05:16:00	1.17216	1.17217	1.17215	1.17217	8	2
2025-12-22 05:17:00	1.17216	1.17216	1.17214	1.17215	7	2
2025-12-22 05:18:00	1.17215	1.17221	1.17212	1.17214	36	4
2025-12-22 05:19:00	1.17213	1.17213	1.17208	1.17208	16	5
2025-12-22 05:20:00	1.17208	1.17213	1.17208	1.17211	15	5
2025-12-22 05:21:00	1.17212	1.17215	1.17212	1.17215	8	5
2025-12-22 05:22:00	1.17216	1.17216	1.17212	1.17214	34	4
2025-12-22 05:23:00	1.17213	1.17213	1.17211	1.17212	11	5
2025-12-22 05:24:00	1.17211	1.17212	1.17204	1.17206	32	5
2025-12-22 05:25:00	1.17205	1.17206	1.17204	1.17204	11	4
2025-12-22 05:26:00	1.17205	1.17205	1.17205	1.17205	1	5
2025-12-22 05:27:00	1.17205	1.17209	1.17204	1.17208	19	3
2025-12-22 05:28:00	1.1721	1.1721	1.17207	1.17207	6	3
2025-12-22 05:29:00	1.17206	1.17206	1.17202	1.17204	19	3
2025-12-22 05:30:00	1.17204	1.17208	1.17202	1.17207	57	4
2025-12-22 05:31:00	1.17208	1.17209	1.17197	1.17197	20	4
2025-12-22 05:32:00	1.17195	1.17201	1.17193	1.17193	38	4
2025-12-22 05:33:00	1.17194	1.17196	1.17193	1.17193	12	3
2025-12-22 05:34:00	1.17192	1.17193	1.17187	1.17193	34	6
2025-12-22 05:35:00	1.17192	1.17194	1.17188	1.17193	34	5
2025-12-22 05:36:00	1.17193	1.17193	1.17184	1.17189	40	5
2025-12-22 05:37:00	1.17191	1.17197	1.17188	1.17197	55	5
2025-12-22 05:38:00	1.17195	1.172	1.17192	1.17193	59	5
2025-12-22 05:39:00	1.17193	1.17194	1.17187	1.17189	29	3
2025-12-22 05:40:00	1.17191	1.17191	1.17162	1.17165	44	3
2025-12-22 05:41:00	1.1716	1.17168	1.17154	1.1716	53	3
2025-12-22 05:42:00	1.1716	1.17166	1.17157	1.17158	25	3
2025-12-22 05:43:00	1.1716	1.17169	1.1716	1.17166	27	3
2025-12-22 05:44:00	1.17166	1.17169	1.17164	1.17168	12	4
2025-12-22 05:45:00	1.17168	1.1717	1.1716	1.17164	69	5
2025-12-22 05:46:00	1.17165	1.17168	1.17162	1.17167	43	5
2025-12-22 05:47:00	1.17167	1.17167	1.17164	1.17164	13	5
2025-12-22 05:48:00	1.17163	1.17174	1.17163	1.1717	25	3
2025-12-22 05:49:00	1.17171	1.17179	1.17171	1.17177	15	3
2025-12-22 05:50:00	1.17179	1.17179	1.17175	1.17175	26	6
2025-12-22 05:51:00	1.17176	1.17176	1.17173	1.17175	20	5
2025-12-22 05:52:00	1.17174	1.17178	1.17168	1.17168	58	5
2025-12-22 05:53:00	1.17167	1.17168	1.17163	1.17163	45	5
2025-12-22 05:54:00	1.17162	1.17162	1.17158	1.17162	18	5
2025-12-22 05:55:00	1.17162	1.17171	1.17162	1.17168	34	5
2025-12-22 05:56:00	1.17171	1.17171	1.17162	1.17163	42	5
2025-12-22 05:57:00	1.17165	1.17165	1.17162	1.17163	41	6
2025-12-22 05:58:00	1.17164	1.1717	1.17164	1.17166	50	4
2025-12-22 05:59:00	1.17167	1.17174	1.17167	1.17171	53	5
2025-12-22 06:00:00	1.17171	1.17173	1.17164	1.17164	97	5
2025-12-22 06:01:00	1.17165	1.17172	1.17165	1.17171	71	5
2025-12-22 06:02:00	1.17171	1.1718	1.17168	1.1717	66	5
2025-12-22 06:03:00	1.17169	1.17171	1.17163	1.17165	48	5
2025-12-22 06:04:00	1.17165	1.17165	1.17161	1.17161	30	4
2025-12-22 06:05:00	1.17161	1.17161	1.17158	1.17159	60	4
2025-12-22 06:06:00	1.17161	1.17164	1.17161	1.17163	20	5
2025-12-22 06:07:00	1.17163	1.17163	1.17157	1.17161	67	5
2025-12-22 06:08:00	1.1716	1.17162	1.17156	1.17158	33	4
2025-12-22 06:09:00	1.17159	1.1717	1.17158	1.17169	62	5
2025-12-22 06:10:00	1.17169	1.1717	1.17163	1.17169	59	6
2025-12-22 06:11:00	1.17169	1.17171	1.17163	1.17164	94	5
2025-12-22 06:12:00	1.17165	1.17166	1.17162	1.17164	26	4
2025-12-22 06:13:00	1.17166	1.17172	1.17163	1.1717	22	3
2025-12-22 06:14:00	1.17171	1.17171	1.17168	1.1717	13	3
2025-12-22 06:15:00	1.17171	1.17177	1.17168	1.17175	31	5
